1716035.2805,4893986.690199999
1716040.0913,4893994.593599999
1716040.0913,4893994.593599999
1716040.2484535081,4893994.871329459
1716040.3875537717,4893995.158526247
1716040.5080331524,4893995.454018374
1716040.6094,4893995.7566
1716044.4448,4894008.541300001
1716045.7423,4894011.4608
1716052.3583,4894018.8552
1716059.9208,4894024.905200001
1716073.7349,4894028.4574
1716083.421,4894029.2322
1716093.5555,4894026.800000001
1716093.5555,4894026.800000001
1716093.7730624327,4894026.75285701
1716093.9925,4894026.715399999
1716120.6076,4894022.7886
1716120.6076,4894022.7886
1716120.8967110058,4894022.754632912
1716121.1873,4894022.737400001
1716121.1873,4894022.737400001
1716121.5153659126,4894022.738317772
1716121.8426675817,4894022.760716489
1716122.1678,4894022.804500001
1716157.4735,4894028.750700001
1716153.5598,4894012.313300001
1716153.5598000002,4894012.313300001
1716153.4987748966,4894012.017646054
1716153.4556892915,4894011.71885022
1716153.4307,4894011.418
1716151.1148,4893967.4157
1716088.2673,4893979.5714
1716050.7317,4893986.8313
1716050.7317,4893986.8313
1716050.486145578,4893986.87252534
1716050.2388402922,4893986.90144935
1716049.9904,4893986.918
1716039.519,4893987.3544
1716039.519,4893987.3544
1716039.2353009598,4893987.358106216
1716038.9518466054,4893987.345756701
1716038.6695448714,4893987.317391009
1716038.3893,4893987.2731
1716035.2805,4893986.690199999
